PARTYEAR,Month_Ending,FY_Start_Date,FY_End_Date,TRETSPEF,TRETSPEF_DESCRIPTION,FCE,FCEs_With_Procedure,Ordinary_Admission_Episodes,FCE_DAY_CASES,FCE_DAY_WITH_PROCEDURE,FAE,EMERGENCY,Total_Appointments,Attended_Appointments,DNA_Appointments,First_Attendance,Follow_Up_Attendance,Latest_Month_Flag
202013,28FEB21,01APR20,31MAR21,260,Paediatric Medical Oncology,3441,2908,1085,2356,2199,3336,382,7226,6079,231,298,5781,1
202013,28FEB21,01APR20,31MAR21,261,Paediatric Metabolic Disease,195,161,58,137,123,192,17,1619,1270,97,124,1146,1
202013,28FEB21,01APR20,31MAR21,262,Paediatric Rheumatology,713,565,82,631,504,701,11,5344,4191,287,733,3458,1
202013,28FEB21,01APR20,31MAR21,263,Paediatric Diabetic Medicine,67,12,58,9,7,59,48,12495,9996,865,315,9681,1
202013,28FEB21,01APR20,31MAR21,264,Paediatric Cystic Fibrosis,114,87,41,73,53,112,7,1539,1237,56,49,1188,1
202013,28FEB21,01APR20,31MAR21,280,Paediatric Interventional Radiology,60,57,27,33,32,41,1,200,155,3,24,131,1
202013,28FEB21,01APR20,31MAR21,290,Community Paediatrics,36,14,18,18,14,36,18,29841,24151,2272,5468,18683,1
202013,28FEB21,01APR20,31MAR21,291,Paediatric Neuro-disability,39,36,12,27,26,39,2,7671,6094,582,1296,4798,1
202013,28FEB21,01APR20,31MAR21,300,General Medicine,288563,95434,275073,13490,11436,198482,182167,104245,88551,4454,48769,39776,1
202013,28FEB21,01APR20,31MAR21,301,Gastroenterology,104990,88322,24287,80703,77769,86480,4074,225576,171403,13080,55782,115621,1
202013,28FEB21,01APR20,31MAR21,302,Endocrinology,11255,4737,9151,2104,2006,4468,2250,71568,49751,4742,10883,38868,1
202013,28FEB21,01APR20,31MAR21,303,Clinical Haematology,45340,41266,7529,37811,36239,43570,2271,197426,162873,7967,18028,144845,1
202013,28FEB21,01APR20,31MAR21,304,Clinical Physiology,5,4,3,2,2,4,0,50989,38179,3017,19601,18578,1
202013,28FEB21,01APR20,31MAR21,305,Clinical Pharmacology,379,144,352,27,25,161,84,1297,924,73,145,779,1
202013,28FEB21,01APR20,31MAR21,306,Hepatology,2373,1397,1600,773,623,1262,226,37533,25713,3866,4685,21028,1
202013,28FEB21,01APR20,31MAR21,307,Diabetic Medicine,6180,1867,5831,349,327,2553,2133,118502,90697,9084,13101,77296,1
202013,28FEB21,01APR20,31MAR21,308,Bone & Marrow Transplantation,380,327,168,212,192,363,37,3216,2773,81,132,2641,1
202013,28FEB21,01APR20,31MAR21,309,Haemophilia,178,162,25,153,150,169,15,3707,2801,278,416,2385,1
202013,28FEB21,01APR20,31MAR21,310,Audiological Medicine,,,,,,,,24600,19214,1349,5513,13701,1
202013,28FEB21,01APR20,31MAR21,311,Clinical Genetics,9,4,3,6,3,9,3,8539,7051,487,4172,2879,1
202013,28FEB21,01APR20,31MAR21,313,Clinical Immunology & Allergy,707,685,7,700,680,707,4,5542,4260,448,1176,3084,1
202013,28FEB21,01APR20,31MAR21,314,Rehabilitation,4856,2212,4767,89,37,2558,459,19550,14477,1178,2975,9795,1
202013,28FEB21,01APR20,31MAR21,315,Palliative Medicine,789,121,778,11,10,274,151,9926,9292,177,2045,7247,1
202013,28FEB21,01APR20,31MAR21,316,Clinical Immunology,553,543,12,541,531,553,2,3786,2981,219,393,2588,1
202013,28FEB21,01APR20,31MAR21,317,Allergy,782,753,7,775,747,777,0,9410,6929,867,2423,4506,1
202013,28FEB21,01APR20,31MAR21,318,Intermediate Care,1240,254,1240,0,0,622,63,76717,76064,472,12339,63725,1
202013,28FEB21,01APR20,31MAR21,319,Respite Care,192,0,192,0,0,192,0,,,,,,
202013,28FEB21,01APR20,31MAR21,320,Cardiology,46017,29180,34344,11673,11071,25081,10375,327444,251914,19379,102351,149563,1
202013,28FEB21,01APR20,31MAR21,321,Paediatric Cardiology,818,724,519,299,285,644,92,17960,13237,1153,3650,9587,1
202013,28FEB21,01APR20,31MAR21,322,Clinical Microbiology,26,26,4,22,22,23,1,8302,7149,448,3982,3167,1
202013,28FEB21,01APR20,31MAR21,323,Spinal Injuries,149,128,124,25,25,112,7,2280,1814,138,154,1660,1
202013,28FEB21,01APR20,31MAR21,324,Anticoagulant Service,6,5,2,4,4,6,2,62974,54970,3442,4720,50250,1
202013,28FEB21,01APR20,31MAR21,325,Sport & Exercise Medicine,799,319,799,0,0,767,766,1211,504,27,144,360,1
202013,28FEB21,01APR20,31MAR21,326,Acute Internal Medicine Service,,,,,,,,1,1,0,0,1,1
202013,28FEB21,01APR20,31MAR21,327,Cardiac Rehabilitation,2,1,1,1,1,2,1,8788,6854,543,1331,5352,1
202013,28FEB21,01APR20,31MAR21,328,Stroke Medicine,10416,5883,10406,10,8,4737,4491,8108,6114,421,3035,3079,1
202013,28FEB21,01APR20,31MAR21,329,Transient Ischaemic Attack,124,74,121,3,3,84,79,8321,7249,322,5762,1487,1
202013,28FEB21,01APR20,31MAR21,330,Dermatology,9754,9267,214,9540,9130,9690,51,298021,225843,17325,69198,156645,1
202013,28FEB21,01APR20,31MAR21,331,Congenital Heart Disease Service,41,35,21,20,19,37,10,5024,3123,289,762,2361,1
202013,28FEB21,01APR20,31MAR21,340,Respiratory Medicine (Thoracic Medicine),40794,17581,36531,4263,3813,14486,9499,184600,137347,10214,39535,97753,1
202013,28FEB21,01APR20,31MAR21,341,Respiratory Physiology,360,332,303,57,54,325,8,45328,34244,3080,10307,23937,1
202013,28FEB21,01APR20,31MAR21,342,Programmed Pulmonary Rehabilitation,,,,,,,,1995,1772,63,295,1477,1
202013,28FEB21,01APR20,31MAR21,343,Adult Cystic Fibrosis,245,124,146,99,44,201,45,1790,1345,153,39,1306,1
202013,28FEB21,01APR20,31MAR21,344,Complex Specialised Rehabilitation Service,52,52,52,0,0,21,1,722,628,74,142,486,1
202013,28FEB21,01APR20,31MAR21,345,Specialist Rehabilitation Service,19,15,19,0,0,6,0,304,283,11,24,259,1
202013,28FEB21,01APR20,31MAR21,346,Local Specialist Rehabilitation Service,22,16,22,0,0,7,2,117,99,18,9,90,1
202013,28FEB21,01APR20,31MAR21,350,Infectious Diseases,3976,1402,3735,241,198,1266,970,93482,77313,5221,34926,42387,1
202013,28FEB21,01APR20,31MAR21,352,Tropical Medicine,33,10,31,2,2,7,4,3190,2733,163,2530,203,1
202013,28FEB21,01APR20,31MAR21,360,Genitourinary Medicine,229,80,202,27,25,46,13,8696,7313,713,1136,6177,1
202013,28FEB21,01APR20,31MAR21,361,Nephrology,12732,7422,10012,2720,2488,6381,2801,105171,81482,5329,6907,74220,1
202013,28FEB21,01APR20,31MAR21,370,Medical Oncology,30416,27366,5552,24864,23718,29827,2928,187665,159887,2929,13080,146807,1
202013,28FEB21,01APR20,31MAR21,371,Nuclear Medicine,37,37,12,25,25,37,1,2668,2157,70,742,1415,1
202013,28FEB21,01APR20,31MAR21,400,Neurology,10889,8976,4313,6576,6314,9114,1886,166070,119787,11107,34500,84782,1
202013,28FEB21,01APR20,31MAR21,401,Clinical Neuro-physiology,90,87,14,76,75,90,0,15906,12954,1135,11850,1104,1
202013,28FEB21,01APR20,31MAR21,410,Rheumatology,9283,8075,1475,7808,7418,8497,388,220357,158238,11109,22603,135635,1
202013,28FEB21,01APR20,31MAR21,420,Paediatrics,42277,8681,38722,3555,2723,39727,30331,167588,125339,12740,52095,73171,1
202013,28FEB21,01APR20,31MAR21,421,Paediatric Neurology,939,751,373,566,469,863,124,9923,7405,643,1699,5706,1
202013,28FEB21,01APR20,31MAR21,422,Neonatology,12674,5018,12659,15,10,9917,590,7134,5609,398,1958,3651,1
202013,28FEB21,01APR20,31MAR21,424,Well Babies,30257,1283,30257,0,0,29755,241,1872,1467,196,497,970,1
202013,28FEB21,01APR20,31MAR21,430,Geriatric Medicine,65586,20590,64884,702,579,22129,20103,29272,21175,1346,8983,12093,1
202013,28FEB21,01APR20,31MAR21,450,Dental Medicine Specialties,100,93,2,98,92,100,0,7810,5619,499,1659,3612,1
202013,28FEB21,01APR20,31MAR21,460,Medical Ophthalmology,543,541,3,540,538,542,1,8857,6271,797,898,5373,1
202013,28FEB21,01APR20,31MAR21,499,"Non-UK Provider; specialty function not known, treatment mainly medical",10,0,10,0,0,10,3,,,,,,
202013,28FEB21,01APR20,31MAR21,501,Obstetrics,71221,40088,70609,612,586,68568,1203,341777,281457,19106,73482,207947,1
202013,28FEB21,01APR20,31MAR21,502,Gynaecology,29894,18268,19786,10108,9030,28820,14270,320047,243074,16815,116431,126639,1
202013,28FEB21,01APR20,31MAR21,503,Gynaecological Oncology,1280,1162,930,350,333,1232,60,23228,17923,1070,7119,10804,1
202013,28FEB21,01APR20,31MAR21,560,Midwife episode,16731,6766,16727,4,2,16092,186,284849,235136,13711,50986,184150,1
202013,28FEB21,01APR20,31MAR21,650,Physiotherapy,11,7,6,5,5,9,3,271680,220469,18573,60663,158101,1
202013,28FEB21,01APR20,31MAR21,651,Occupational Therapy,,,,,,,,33584,28360,2218,8723,19597,1
202013,28FEB21,01APR20,31MAR21,652,Speech and Language Therapy,,,,,,,,16419,14421,531,2831,11580,1
202013,28FEB21,01APR20,31MAR21,653,Podiatry,98,76,0,98,76,98,0,50652,41832,2371,5660,33142,1
202013,28FEB21,01APR20,31MAR21,654,Dietetics,3,2,1,2,2,3,1,59043,49195,3461,13207,35826,1
202013,28FEB21,01APR20,31MAR21,655,Orthoptics,,,,,,,,40441,27010,4479,6082,20928,1
202013,28FEB21,01APR20,31MAR21,656,Clinical Psychology,6,1,5,1,1,4,1,17361,14883,1180,2382,12501,1
202013,28FEB21,01APR20,31MAR21,657,Prosthetics,,,,,,,,748,602,24,74,528,1
202013,28FEB21,01APR20,31MAR21,658,Orthotics,4,3,4,0,0,4,3,20333,15918,1308,5756,10162,1
202013,28FEB21,01APR20,31MAR21,660,Art Therapy,,,,,,,,24,24,0,0,24,1
202013,28FEB21,01APR20,31MAR21,661,Music Therapy,,,,,,,,10,7,0,0,7,1
202013,28FEB21,01APR20,31MAR21,662,Optometry,,,,,,,,8160,6075,640,2031,4044,1
202013,28FEB21,01APR20,31MAR21,663,Podiatric Surgery,30,29,0,30,29,30,0,2014,1292,143,310,982,1
202013,28FEB21,01APR20,31MAR21,700,Learning Disability (previously MH),176,1,161,15,0,159,37,13698,11690,918,2900,8790,1
202013,28FEB21,01APR20,31MAR21,710,Adult Mental Illness,4464,12,4463,1,0,3157,2454,106797,83186,11657,10399,72787,1
202013,28FEB21,01APR20,31MAR21,711,Child & Adolescent Psychiatry,124,7,119,5,4,92,50,38486,32784,3084,5347,27437,1
202013,28FEB21,01APR20,31MAR21,712,Forensic Psychiatry,93,0,93,0,0,36,9,1392,1301,40,212,1089,1
202013,28FEB21,01APR20,31MAR21,713,Psychotherapy,16,15,0,16,15,16,0,4743,3774,252,424,3350,1
202013,28FEB21,01APR20,31MAR21,715,Old Age Psychiatry,785,16,783,2,1,590,352,20398,16829,729,3124,13705,1
202013,28FEB21,01APR20,31MAR21,720,Eating Disorders,4,0,4,0,0,3,0,1397,1239,45,134,1105,1
202013,28FEB21,01APR20,31MAR21,721,Addiction Services,27,14,27,0,0,27,0,237,145,47,40,105,1
202013,28FEB21,01APR20,31MAR21,722,Liaison Psychiatry,1,0,1,0,0,1,1,1179,1057,46,342,715,1
202013,28FEB21,01APR20,31MAR21,723,Psychiatric Intensive Care,21,0,21,0,0,12,3,,,,,,
202013,28FEB21,01APR20,31MAR21,724,Perinatal Psychiatry,8,0,8,0,0,7,1,585,411,70,25,386,1
202013,28FEB21,01APR20,31MAR21,725,Mental Health Recovery and Rehabilitation Service,1,0,1,0,0,1,1,432,347,42,60,287,1
202013,28FEB21,01APR20,31MAR21,727,Dementia Assessment Service,,,,,,,,248,240,6,14,226,1
202013,28FEB21,01APR20,31MAR21,800,Clinical Oncology (previously Radiotherapy),29547,26467,4344,25203,23926,28626,2062,234242,206041,3465,29451,176583,1
202013,28FEB21,01APR20,31MAR21,811,Interventional Radiology,4445,4171,1264,3181,3060,3657,55,5918,5473,193,3502,1971,1
202013,28FEB21,01APR20,31MAR21,812,Diagnostic Imaging,736,670,88,648,596,700,3,344116,326382,4516,203897,122485,1
202013,28FEB21,01APR20,31MAR21,822,Chemical Pathology,215,190,38,177,172,209,21,8571,5748,768,1344,4404,1
202013,28FEB21,01APR20,31MAR21,834,Medical Virology,1,1,1,0,0,0,0,17490,14680,686,10152,4528,1
202013,28FEB21,01APR20,31MAR21,840,Audiology,,,,,,,,85898,77261,3594,29988,47273,1
202013,28FEB21,01APR20,31MAR21,920,Diabetic Education Service,,,,,,,,272,257,8,84,173,1
202013,31JAN21,01APR20,31MAR21,&,Not Known,545,293,486,59,57,477,99,8006,6340,536,1351,4952,1
202013,31JAN21,01APR20,31MAR21,100,General Surgery,79516,53422,53205,26311,24680,70748,40224,203584,149983,11377,56752,93231,1
202013,31JAN21,01APR20,31MAR21,101,Urology,35894,28745,17438,18456,16851,32969,8949,286709,206996,15244,59864,147132,1
202013,31JAN21,01APR20,31MAR21,102,Transplantation Surgery,658,494,534,124,122,487,231,7690,5724,491,395,5329,1
202013,31JAN21,01APR20,31MAR21,103,Breast Surgery,4340,4181,1397,2943,2855,4291,89,136799,109397,6586,54770,54627,1
202013,31JAN21,01APR20,31MAR21,104,Colorectal Surgery,17197,14691,5766,11431,11091,15529,2571,90306,67821,4609,29680,38141,1
202013,31JAN21,01APR20,31MAR21,105,Hepatobiliary & Pancreatic Surgery,1731,1125,1573,158,139,1091,528,7846,5943,392,1681,4262,1
202013,31JAN21,01APR20,31MAR21,106,Upper Gastrointestinal Surgery,5599,4414,2716,2883,2767,4734,1399,18762,14166,1380,5944,8222,1
202013,31JAN21,01APR20,31MAR21,107,Vascular Surgery,4960,3734,3908,1052,938,3911,1849,49688,32344,3315,13043,19301,1
202013,31JAN21,01APR20,31MAR21,108,Spinal Surgery Service,2627,2161,1581,1046,998,2336,569,29878,22077,1662,6421,15656,1
202013,31JAN21,01APR20,31MAR21,110,Trauma & Orthopaedics,44582,36849,31785,12797,12167,39014,18432,558339,409311,35669,136209,273100,1
202013,31JAN21,01APR20,31MAR21,120,"Ear, Nose & Throat (ENT)",9356,7354,5842,3514,3305,8864,3655,236359,156094,17463,61118,94976,1
202013,31JAN21,01APR20,31MAR21,130,Ophthalmology,37119,35543,1716,35403,34373,37007,704,683290,466025,55288,107282,357211,1
202013,31JAN21,01APR20,31MAR21,140,Oral Surgery,5365,4947,824,4541,4302,5282,463,75259,51195,6035,21103,28769,1
202013,31JAN21,01APR20,31MAR21,141,Restorative Dentistry,205,197,7,198,193,204,2,24151,15589,1543,2699,10571,1
202013,31JAN21,01APR20,31MAR21,142,Paediatric Dentistry,776,678,31,745,650,776,3,9981,6624,1058,2159,4127,1
202013,31JAN21,01APR20,31MAR21,143,Orthodontics,19,19,4,15,15,19,3,59079,36615,4272,2344,33751,1
202013,31JAN21,01APR20,31MAR21,144,Maxillo Facial Surgery,4303,3765,1548,2755,2599,4192,1006,49629,32531,3878,11881,20650,1
202013,31JAN21,01APR20,31MAR21,145,Oral and Maxillofacial Surgery,1,0,0,1,0,1,0,164,154,10,37,117,1
202013,31JAN21,01APR20,31MAR21,150,Neurosurgery,4812,4016,4173,639,606,3662,1596,35694,26813,1878,9091,17722,1
202013,31JAN21,01APR20,31MAR21,160,Plastic Surgery,11421,10301,3402,8019,7587,11166,2344,89122,62568,5332,17651,44513,1
202013,31JAN21,01APR20,31MAR21,161,Burns Care,374,239,347,27,25,336,274,5717,4493,339,1121,3372,1
202013,31JAN21,01APR20,31MAR21,170,Cardiothoracic Surgery,461,382,457,4,3,296,81,3598,2680,102,930,1750,1
202013,31JAN21,01APR20,31MAR21,171,Paediatric Surgery,2994,2225,2079,915,834,2591,1092,18318,12386,1249,5295,7091,1
202013,31JAN21,01APR20,31MAR21,172,Cardiac Surgery,1160,913,1152,8,8,730,208,5647,4539,195,1381,3158,1
202013,31JAN21,01APR20,31MAR21,173,Thoracic Surgery,1322,1136,1274,48,41,1148,170,5640,4625,242,1247,3378,1
202013,31JAN21,01APR20,31MAR21,174,Cardiothoracic Transplantation,90,76,82,8,8,75,22,560,434,48,29,405,1
202013,31JAN21,01APR20,31MAR21,180,Accident & Emergency (A&E),34997,8137,34946,51,34,34549,34465,16153,13567,891,10269,3298,1
202013,31JAN21,01APR20,31MAR21,190,Anaesthetics,857,706,597,260,244,506,178,69271,53600,2925,23944,29656,1
202013,31JAN21,01APR20,31MAR21,191,Pain Management,5698,5152,179,5519,5025,5596,95,73048,54112,5846,14593,39519,1
202013,31JAN21,01APR20,31MAR21,192,Critical Care Medicine,4327,3393,4320,7,7,1801,1549,928,651,91,314,337,1
202013,31JAN21,01APR20,31MAR21,199,"Non-UK Provider; specialty function not known, treatment mainly surgical",731,0,731,0,0,209,72,31,0,6,0,0,1
202013,31JAN21,01APR20,31MAR21,211,Paediatric Urology,988,873,419,569,535,968,110,8937,6193,691,1693,4500,1
202013,31JAN21,01APR20,31MAR21,212,Paediatric Transplantation Surgery,16,15,15,1,1,15,6,25,19,1,2,17,1
202013,31JAN21,01APR20,31MAR21,213,Paediatric Gastrointestinal Surgery,4,3,2,2,2,4,2,14,9,1,6,3,1
202013,31JAN21,01APR20,31MAR21,214,Paediatric Trauma and Orthopaedics,1066,923,746,320,284,1002,315,32908,21833,3026,7178,14655,1
202013,31JAN21,01APR20,31MAR21,215,Paediatric Ear Nose and Throat,1010,890,569,441,421,962,164,18271,10905,1377,3811,7094,1
202013,31JAN21,01APR20,31MAR21,216,Paediatric Ophthalmology,347,329,79,268,260,340,14,41561,25732,5518,6470,19262,1
202013,31JAN21,01APR20,31MAR21,217,Paediatric Maxillo-facial Surgery,151,124,79,72,66,149,64,1822,1264,123,484,780,1
202013,31JAN21,01APR20,31MAR21,218,Paediatric Neurosurgery,638,526,463,175,161,510,126,2675,2069,169,481,1588,1
202013,31JAN21,01APR20,31MAR21,219,Paediatric Plastic Surgery,859,759,519,340,317,848,364,7958,6087,598,1730,4357,1
202013,31JAN21,01APR20,31MAR21,220,Paediatric Burns Care,245,208,212,33,29,239,177,2480,2116,127,439,1677,1
202013,31JAN21,01APR20,31MAR21,221,Paediatric Cardiac Surgery,196,182,196,0,0,109,8,153,143,3,60,83,1
202013,31JAN21,01APR20,31MAR21,222,Paediatric Thoracic Surgery,,,,,,,,20,20,0,7,13,1
202013,31JAN21,01APR20,31MAR21,223,Paediatric Epilepsy,42,29,26,16,15,39,9,4889,3777,317,599,3178,1
202013,31JAN21,01APR20,31MAR21,241,Paediatric Pain Management,,,,,,,,475,352,29,75,277,1
202013,31JAN21,01APR20,31MAR21,242,Paediatric Intensive Care,706,527,704,2,1,297,244,183,155,23,18,137,1
202013,31JAN21,01APR20,31MAR21,251,Paediatric Gastroenterology,1848,1641,403,1445,1345,1796,139,12945,9311,843,1840,7471,1
202013,31JAN21,01APR20,31MAR21,252,Paediatric Endocrinology,817,743,101,716,673,801,20,10419,7587,809,1272,6315,1
202013,31JAN21,01APR20,31MAR21,253,Paediatric Clinical Haematology,2456,2174,519,1937,1867,2385,226,8134,6213,437,724,5489,1
202013,31JAN21,01APR20,31MAR21,254,Paediatric Audiological Medicine,19,15,3,16,14,18,1,7907,4836,730,2134,2702,1
202013,31JAN21,01APR20,31MAR21,255,Paediatric Clinical Immunology and Allergy,588,423,36,552,398,577,10,10252,6568,892,1923,4645,1
202013,31JAN21,01APR20,31MAR21,256,Paediatric Infectious Diseases,150,71,95,55,17,89,31,812,547,59,157,390,1
202013,31JAN21,01APR20,31MAR21,257,Paediatric Dermatology,129,90,36,93,63,127,7,16293,10850,1532,3122,7728,1
202013,31JAN21,01APR20,31MAR21,258,Paediatric Respiratory Medicine,893,730,641,252,220,807,91,14834,10495,1395,2442,8053,1
202013,31JAN21,01APR20,31MAR21,259,Paediatric Nephrology,971,794,295,676,607,875,87,6914,5069,444,546,4523,1
202013,31JAN21,01APR20,31MAR21,260,Paediatric Medical Oncology,3542,3000,1112,2430,2282,3430,395,7446,6312,252,348,5964,1
202013,31JAN21,01APR20,31MAR21,261,Paediatric Metabolic Disease,191,160,50,141,128,184,8,1801,1388,127,129,1259,1
202013,31JAN21,01APR20,31MAR21,262,Paediatric Rheumatology,644,522,87,557,458,625,16,5827,4340,411,713,3627,1
202013,31JAN21,01APR20,31MAR21,263,Paediatric Diabetic Medicine,73,7,70,3,2,50,46,13355,10557,949,307,10250,1
202013,31JAN21,01APR20,31MAR21,264,Paediatric Cystic Fibrosis,108,85,42,66,50,102,5,1699,1409,51,58,1351,1
202013,31JAN21,01APR20,31MAR21,280,Paediatric Interventional Radiology,50,45,24,26,23,33,0,100,66,1,12,54,1
202013,31JAN21,01APR20,31MAR21,290,Community Paediatrics,47,14,30,17,12,46,28,31413,24379,2780,5625,18754,1
202013,31JAN21,01APR20,31MAR21,291,Paediatric Neuro-disability,26,26,7,19,19,26,2,7890,6222,533,1311,4911,1
202013,31JAN21,01APR20,31MAR21,300,General Medicine,307245,102178,294344,12901,11036,211965,196145,119176,97964,4791,56702,41253,1
202013,31JAN21,01APR20,31MAR21,301,Gastroenterology,100427,82872,24897,75530,72922,81108,4171,233664,171078,14088,55496,115582,1
202013,31JAN21,01APR20,31MAR21,302,Endocrinology,12572,4755,10756,1816,1724,5291,3370,75487,49994,5246,10318,39676,1
202013,31JAN21,01APR20,31MAR21,303,Clinical Haematology,46309,42398,7507,38802,37354,44549,2333,204953,166583,8713,18160,148423,1
202013,31JAN21,01APR20,31MAR21,304,Clinical Physiology,8,8,2,6,6,7,1,51290,34184,3338,17258,16926,1
202013,31JAN21,01APR20,31MAR21,305,Clinical Pharmacology,369,161,341,28,25,190,107,1284,898,81,140,758,1
202013,31JAN21,01APR20,31MAR21,306,Hepatology,2666,1544,1844,822,698,1262,202,39431,25922,3963,4900,21022,1
202013,31JAN21,01APR20,31MAR21,307,Diabetic Medicine,6839,2139,6477,362,338,3035,2579,123765,91942,10025,13518,78265,1
202013,31JAN21,01APR20,31MAR21,308,Bone & Marrow Transplantation,401,357,188,213,194,364,30,3277,2778,84,147,2631,1
202013,31JAN21,01APR20,31MAR21,309,Haemophilia,167,148,41,126,125,159,24,3758,2790,308,408,2382,1
202013,31JAN21,01APR20,31MAR21,310,Audiological Medicine,,,,,,,,28529,20450,1321,5697,14753,1
202013,31JAN21,01APR20,31MAR21,311,Clinical Genetics,5,4,2,3,3,5,1,9489,7542,528,4381,3161,1
202013,31JAN21,01APR20,31MAR21,313,Clinical Immunology & Allergy,688,650,9,679,645,687,5,5600,4099,477,1310,2789,1
202013,31JAN21,01APR20,31MAR21,314,Rehabilitation,5516,2571,5451,65,38,2916,509,21166,14588,1264,2965,10129,1
202013,31JAN21,01APR20,31MAR21,315,Palliative Medicine,904,142,889,15,12,304,161,10580,9793,134,2237,7556,1
202013,31JAN21,01APR20,31MAR21,316,Clinical Immunology,534,516,19,515,502,530,3,3870,2933,273,607,2326,1
202013,31JAN21,01APR20,31MAR21,317,Allergy,585,569,6,579,563,585,0,9396,6547,869,2192,4355,1
202013,31JAN21,01APR20,31MAR21,318,Intermediate Care,1346,266,1346,0,0,637,63,80998,80303,504,12582,67721,1
202013,31JAN21,01APR20,31MAR21,319,Respite Care,185,0,185,0,0,185,0,,,,,,
202013,31JAN21,01APR20,31MAR21,320,Cardiology,43931,26953,33636,10295,9674,23539,10631,334496,243595,21972,97322,146273,1
202013,31JAN21,01APR20,31MAR21,321,Paediatric Cardiology,779,694,491,288,282,608,86,18979,13029,1248,3675,9354,1
202013,31JAN21,01APR20,31MAR21,322,Clinical Microbiology,45,42,22,23,22,35,10,11112,9300,449,6245,3055,1
202013,31JAN21,01APR20,31MAR21,323,Spinal Injuries,132,118,100,32,29,117,14,2329,1744,132,124,1620,1
202013,31JAN21,01APR20,31MAR21,324,Anticoagulant Service,4,3,2,2,2,4,2,63557,54882,3831,4720,50162,1
202013,31JAN21,01APR20,31MAR21,325,Sport & Exercise Medicine,846,311,846,0,0,844,843,1602,582,52,165,417,1
202013,31JAN21,01APR20,31MAR21,327,Cardiac Rehabilitation,1,1,0,1,1,1,0,9751,7418,593,1294,5978,1
202013,31JAN21,01APR20,31MAR21,328,Stroke Medicine,10105,5745,10096,9,6,4637,4429,8174,6070,396,2869,3201,1
202013,31JAN21,01APR20,31MAR21,329,Transient Ischaemic Attack,200,108,197,3,3,127,119,8427,7289,334,5630,1659,1
202013,31JAN21,01APR20,31MAR21,330,Dermatology,9832,9299,273,9559,9137,9740,80,306537,220004,19133,63934,156070,1
202013,31JAN21,01APR20,31MAR21,331,Congenital Heart Disease Service,56,44,37,19,19,43,10,5212,3145,292,709,2436,1
